Sprite Room,Monster Room,Same Room,Distance To Char,Distance To Room Center,Killed,Action Choice
4,5,0,324.085,352.011,0,1
0,5,0,330.934,341.312,0,1
5,5,1,128.506,20.7468,0,1
0,5,0,239.819,337.56,0,1
2,5,0,349.058,293.205,0,1
0,5,0,294.644,407.433,0,1
4,5,0,90.2009,155.565,0,1
2,5,0,228.956,225.25,0,1
0,5,0,370.433,390.998,0,1
0,5,0,398.076,328.024,0,1
0,5,0,353.944,338.229,0,1
0,5,0,440.466,393.608,0,1
0,5,0,336.56,341.758,0,1
0,5,0,313.638,330.107,0,1
0,5,0,307.204,335.952,0,1
0,5,0,440.82,325.707,0,1
0,5,0,292.613,397.854,0,1
0,5,0,259.791,313.99,0,1
0,5,0,309.711,385.741,0,1
0,5,0,324.068,384.125,0,1
2,5,0,182.038,249.656,0,1
0,5,0,390.728,391.361,0,1
0,5,0,332.694,327.648,0,1
0,5,0,328.413,335.941,0,1
0,5,0,340.028,452.721,0,1
0,5,0,293.651,407.859,0,1
0,5,0,489.448,444.434,0,1
0,5,0,365.984,417.736,0,1
0,5,0,390.052,336.879,0,1
0,5,0,428.802,464.658,0,1
2,5,0,257.497,180.564,0,1
0,5,0,401.721,402.671,0,1
0,5,0,465.514,440.227,0,1
0,5,0,313.664,422.982,0,1
0,5,0,365.531,322.476,0,1
0,5,0,351.677,442.508,0,1
2,5,0,227.39,209.209,0,1
0,5,0,481.893,485.143,0,1
0,5,0,286.245,386.853,0,1
1,5,0,210.228,295.248,0,1
2,5,0,173.699,244.292,0,1
2,2,1,99.6674,64.3319,0,1
0,5,0,487.189,486.147,0,1
0,5,0,462.228,481.418,0,1
0,5,0,276.598,333.252,0,1
0,5,0,393.339,423.548,0,1
0,5,0,260.58,365.859,0,1
0,5,0,277.101,335.293,0,1
0,5,0,400.799,319.28,0,1
0,5,0,403.516,405.018,0,1
0,5,0,398.779,398.814,0,1
0,5,0,368.782,340.747,0,1
0,5,0,359.455,327.569,0,1
0,5,0,320.982,420.545,0,1
1,5,0,212.11,295.582,0,1
0,5,0,497.066,475.393,0,1
0,5,0,393.605,355.312,0,1
2,5,0,260.147,249.643,0,1
0,5,0,373.56,341.413,0,1
5,5,1,115.942,109.696,0,1
2,5,0,286.231,288.206,0,1
0,5,0,421.03,440.814,0,1
0,5,0,261.958,313.934,0,1
0,5,0,445.276,398.192,0,1
0,5,0,303.64,400.13,0,1
5,5,1,144.232,122.28,0,1
0,5,0,292.381,317.546,0,1
0,5,0,407.195,407.825,0,1
0,5,0,444.722,457.521,0,1
0,5,0,283.319,317.156,0,1
2,5,0,189.699,238.105,0,1
0,5,0,396.81,357.959,0,1
0,5,0,461.419,471.091,0,1
0,5,0,346.212,327.575,0,1
0,5,0,438.891,450.349,0,1
2,5,0,208.543,103.626,0,1
0,5,0,265.4,316.436,0,1
0,5,0,409.864,319.135,0,1
0,5,0,362.338,343.611,0,1
0,5,0,268.259,314.39,0,1
0,5,0,278.741,325.924,0,1
1,5,0,239.787,304.54,0,1
0,5,0,506.865,484.239,0,1
0,5,0,313.828,317.866,0,1
0,5,0,258.08,316.162,0,1
0,5,0,500.792,479.269,0,1
0,5,0,319.788,336.554,0,1
0,5,0,313.047,386.263,0,1
2,5,0,305.302,293.74,0,1
0,5,0,378.095,343.63,0,1
0,5,0,437.358,382.821,0,1
0,5,0,327.17,346.269,0,1
2,5,0,231.828,224.463,0,1
0,5,0,261.787,366.97,0,1
0,5,0,274.285,316.785,0,1
0,5,0,454.349,403.703,0,1
0,5,0,469.13,484.75,0,1
0,5,0,370.717,364.449,0,1
5,5,1,55.2878,64.1497,0,1
0,5,0,477.043,484.226,0,1
0,5,0,305.767,383.281,0,1
0,5,0,294.367,384.299,0,1
0,5,0,373.051,383.629,0,1
5,5,1,79.3172,120.563,0,1
0,5,0,462.961,358.106,0,1
4,5,0,331.581,362.476,0,1
0,5,0,267.479,331.437,0,1
0,5,0,283.646,315.563,0,1
0,5,0,329.246,381.053,0,1
1,5,0,199.397,293.269,0,1
0,5,0,320.993,373.761,0,1
0,5,0,395.47,422.086,0,1
5,5,1,148.788,11.2176,0,1
0,5,0,518.774,482.961,0,1
0,5,0,330.845,337.096,0,1
0,5,0,308.666,416.607,0,1
5,5,1,79.8952,120.684,0,1
0,5,0,446.048,402.921,0,1
0,5,0,470.424,446.074,0,1
0,5,0,361.123,343.692,0,1
0,5,0,421.472,443.861,0,1
0,5,0,422.278,446.709,0,1
4,5,0,322.356,349.995,0,1
1,5,0,197.455,292.267,0,1
0,5,0,316.592,407.106,0,1
2,5,0,174.323,256.05,0,1
0,5,0,364.46,343.218,0,1
0,5,0,265.545,316.442,0,1
0,5,0,344.261,393.534,0,1
0,5,0,281.265,317.07,0,1
0,5,0,364.167,411.491,0,1
2,5,0,216.108,253.435,0,1
4,5,0,67.5567,138.634,0,1
0,5,0,489.509,437.839,0,1
0,5,0,259.013,316.196,0,1
0,5,0,398.763,414.802,0,1
5,5,1,84.8851,44.5177,0,1
0,5,0,410.131,413.626,0,1
0,5,0,439.576,379.303,0,1
0,5,0,311.582,327.869,0,1
1,5,0,309.714,374.866,0,1
2,5,0,180.777,252.035,0,1
0,5,0,462.262,428.895,0,1
0,5,0,264.046,368.989,0,1
0,5,0,332.845,428.148,0,1
1,5,0,308.604,371.251,0,1
0,5,0,255.055,321.736,0,1
2,5,0,262.261,281.144,0,1
0,5,0,312.506,386.185,0,1
4,5,0,68.7155,139.498,0,1
0,5,0,463.214,445.467,0,1
0,5,0,466.401,418.621,0,1
0,5,0,324.44,296.076,0,1
0,5,0,354.7,349.343,0,1
5,5,1,134.599,17.8498,0,1
0,5,0,320.824,420.852,0,1
0,5,0,259.166,316.202,0,1
0,5,0,365.206,351.888,0,1
4,5,0,301.771,327.168,0,1
2,5,0,325.731,254.269,0,1
2,5,0,238.8,235.649,0,1
2,5,0,228.429,206.631,0,1
0,5,0,295.944,402.013,0,1
0,5,0,429.888,436.082,0,1
0,5,0,290.422,338.174,0,1
0,5,0,433.69,443.809,0,1
2,5,0,210.447,102.902,0,1
5,5,1,111.415,121.879,0,1
0,5,0,254.268,369.111,0,1
0,5,0,389.966,325.4,0,1
0,5,0,366.087,360.848,0,1
0,5,0,367.254,352.58,0,1
0,5,0,272.406,345.18,0,1
0,5,0,306.686,385.213,0,1
0,5,0,320.838,420.816,0,1
0,5,0,438.651,392.227,0,1
0,5,0,324.744,343.199,0,1
0,5,0,360.518,343.703,0,1
0,5,0,330.098,425.509,0,1
0,5,0,437.673,436.968,0,1
0,5,0,368.431,322.236,0,1
0,5,0,425.423,433.301,0,1
0,5,0,264.339,328.452,0,1
0,5,0,306.908,339.545,0,1
0,5,0,451.107,443.311,0,1
0,5,0,361.531,338.855,0,1
0,5,0,306.402,317.297,0,1
0,5,0,463.764,359.294,0,1
2,5,0,353.946,303.94,0,1
0,5,0,309.127,327.266,0,1
1,5,0,247.781,310.935,0,1
0,5,0,464.744,475.889,0,1
0,5,0,427.025,436.366,0,1
0,5,0,416.538,446.453,0,1
5,5,1,56.1652,95.8193,0,1
0,5,0,377.455,336.031,0,1
0,5,0,264.41,305.592,0,1
5,5,1,218.303,57.6245,0,1
0,5,0,492.068,441.509,0,1
0,5,0,383.985,416.136,0,1
0,5,0,346.487,320.43,0,1
0,5,0,361.616,343.67,0,1
0,5,0,363.082,343.515,0,1
0,5,0,358.398,335.935,0,1
0,5,0,286.167,288.571,0,1
5,5,1,192.788,91.7441,0,1
5,5,1,79.9252,120.69,0,1
0,5,0,262.127,305.283,0,1
0,5,0,352.002,354.123,0,1
0,5,0,407.589,410.326,0,1
0,5,0,261.791,366.974,0,1
0,5,0,428.274,463.958,0,1
0,5,0,342.959,337.683,0,1
0,5,0,370.891,389.687,0,1
0,5,0,369.215,335.951,0,1
2,5,0,241.031,190.827,0,1
0,5,0,241.639,349.874,0,1
0,5,0,320.84,425.685,0,1
2,5,0,245.602,240.706,0,1
0,5,0,344.185,427.909,0,1
2,2,1,105.322,90.4093,0,1
4,5,0,66.6293,139.013,0,1
0,5,0,298.06,335.199,0,1
0,5,0,336.302,344.884,0,1
0,5,0,229.117,322.827,0,1
0,5,0,277.52,307.424,0,1
0,5,0,259.904,330.681,0,1
0,5,0,358.301,350.215,0,1
5,5,1,88.3873,42.4566,0,1
5,5,1,146.2,108.924,0,1
2,2,1,103.192,44.4434,0,1
5,5,1,213.906,71.4189,0,1
0,5,0,286.943,336.549,0,1
0,5,0,416.643,407.305,0,1
0,5,0,284.542,317.207,0,1
0,5,0,423.204,434.354,0,1
0,5,0,420.322,426.772,0,1
0,5,0,330.415,341.271,0,1
5,5,1,215.256,67.1665,0,1
0,5,0,364.71,335.941,0,1
0,5,0,310.887,312.51,0,1
0,5,0,449.303,453.61,0,1
5,5,1,91.5467,40.6226,0,1
1,5,0,190.339,256.913,0,1
0,5,0,266.997,374.333,0,1
5,5,1,209.31,85.8819,0,1
5,5,1,134.729,122.184,0,1
1,5,0,294.094,349.326,0,1
0,5,0,348.581,374.386,0,1
0,5,0,364.205,339.188,0,1
0,5,0,480.387,427.035,0,1
0,5,0,485.454,433.031,0,1
0,5,0,383.092,327.695,0,1
0,5,0,306.756,337.647,0,1
0,5,0,282.193,308.1,0,1
0,5,0,371.97,338.157,0,1
2,5,0,180.583,252.417,0,1
2,5,0,259.346,244.48,0,1
0,5,0,310.179,326.321,0,1
0,5,0,442.888,383.133,0,1
0,5,0,439.104,392.574,0,1
0,5,0,292.264,397.412,0,1
0,5,0,458.71,409.093,0,1
2,5,0,351.343,297.522,0,1
5,5,1,78.5923,120.306,0,1
0,5,0,491.714,440.55,0,1
0,5,0,466.769,442.002,0,1
0,5,0,255.736,322.058,0,1
0,5,0,366.123,352.11,0,1
5,5,1,78.9125,120.444,0,1
5,5,1,218.862,55.8818,0,1
0,5,0,456.782,464.4,0,1
0,5,0,246.365,322.72,0,1
0,5,0,330.982,413.458,0,1
2,2,1,32.6423,105.118,0,1
0,5,0,438.817,384.605,0,1
0,5,0,510.244,484.947,0,1
0,5,0,495.656,473.92,0,1
0,5,0,440.344,440.31,0,1
0,5,0,499.89,478.334,0,1
4,5,0,72.378,143.926,0,1
0,5,0,397.361,329.795,0,1
0,5,0,308.445,408.785,0,1
0,5,0,334.668,421.181,0,1
2,5,0,261.377,250.329,0,1
1,5,0,185.689,265.961,0,1
0,5,0,420.223,447.729,0,1
0,5,0,436.503,471.512,0,1
0,5,0,323.212,419.849,0,1
1,5,0,221.231,297.274,0,1
0,5,0,372.464,356.809,0,1
0,5,0,459.045,467.666,0,1
0,5,0,314.448,336.287,0,1
0,5,0,328.711,420.379,0,1
0,5,0,499.244,477.662,0,1
0,5,0,288.173,381.724,0,1
0,5,0,453.919,443.939,0,1
0,5,0,486.088,433.783,0,1
0,5,0,319.193,408.433,0,1
0,5,0,337.092,301.695,0,1
0,5,0,357.146,343.512,0,1
0,5,0,352.089,320.13,0,1
0,5,0,403.214,340.389,0,1
0,5,0,242.158,323.982,0,1
0,5,0,325.54,384.539,0,1
2,5,0,320.966,245.97,0,1
4,5,0,60.3586,133.646,0,1
1,5,0,192.605,287.64,0,1
0,5,0,339.132,337.498,0,1
0,5,0,315.75,336.352,0,1
0,5,0,303.47,399.319,0,1
0,5,0,341.422,341.58,0,1
1,5,0,237.308,302.744,0,1
0,5,0,328.672,341.136,0,1
0,5,0,449.315,478.022,0,1
0,5,0,266.676,376.166,0,1
0,5,0,278.186,380.627,0,1
0,5,0,262.86,305.382,0,1
0,5,0,271.683,321.363,0,1
0,5,0,376.553,336.41,0,1
0,5,0,323.45,341.766,0,1
0,5,0,506.611,484.163,0,1
2,5,0,267.296,253.525,0,1
0,5,0,253.929,368.652,0,1
2,2,1,125.677,112.585,0,1
0,5,0,377.669,371.331,0,1
2,5,0,222.263,261.02,0,1
0,5,0,295.285,407.163,0,1
0,5,0,484.01,485.544,0,1
0,5,0,481.306,472.536,0,1
5,5,1,126.064,110.105,0,1
0,5,0,301.423,327.552,0,1
0,5,0,260.657,305.086,0,1
5,5,1,80.2345,47.3068,0,1
2,5,0,176.947,238.841,0,1
0,5,0,258.531,363.909,0,1
0,5,0,422.542,447.482,0,1
2,5,0,213.605,245.514,0,1
2,5,0,203.665,104.777,0,1
1,5,0,309.287,364.88,0,1
0,5,0,256.679,360.005,0,1
5,5,1,76.8064,118.149,0,1
0,5,0,389.945,326.667,0,1
0,5,0,242.762,322.315,0,1
2,5,0,263.401,251.44,0,1
0,5,0,322.373,295.117,0,1
5,5,1,220.5,50.7944,0,1
2,5,0,232.896,199.018,0,1
0,5,0,377.259,336.274,0,1
0,5,0,360.803,343.7,0,1
2,5,0,209.564,103.279,0,1
0,5,0,481.881,485.141,0,1
5,5,1,107.322,31.7772,0,1
0,5,0,357.217,343.519,0,1
0,5,0,341.611,391.952,0,1
0,5,0,463.922,426.483,0,1
2,2,1,99.6105,71.1109,0,1
5,5,1,210.031,71.3924,0,1
0,5,0,461.329,355.693,0,1
0,5,0,438.515,323.09,0,1
1,5,0,246.343,309.785,0,1
0,5,0,390.616,327.232,0,1
0,5,0,386.789,325.967,0,1
0,5,0,362.222,418.021,0,1
0,5,0,361.126,350.899,0,1
0,5,0,235.871,334.349,0,1
0,5,0,462.802,414.158,0,1
0,5,0,340.346,319.924,0,1
0,5,0,460.744,451.344,0,1
0,5,0,259.465,330.863,0,1
5,5,1,55.1744,64.2405,0,1
0,5,0,456.805,406.737,0,1
0,5,0,255.927,354.202,0,1
5,5,1,214.519,69.4845,0,1
0,5,0,345.3,347.065,0,1
0,5,0,400.441,402.61,0,1
2,5,0,202.083,227.225,0,1
0,5,0,264.295,328.025,0,1
0,5,0,513.419,485.321,0,1
0,5,0,309.521,327.227,0,1
0,5,0,368.945,335.95,0,1
0,5,0,259.645,327.628,0,1
0,5,0,281.714,382.075,0,1
4,5,0,243.159,319.306,0,1
4,5,0,87.0746,153.221,0,1
0,5,0,509.218,484.773,0,1
0,5,0,483.998,485.541,0,1
0,5,0,388.439,357.836,0,1
0,5,0,320.82,425.59,0,1
0,5,0,443.342,475.543,0,1
4,5,0,178.099,222.699,0,1
2,5,0,173.533,254.096,0,1
5,5,1,209.022,86.7595,0,1
0,5,0,523.78,470.138,0,1
0,5,0,451.936,457.406,0,1
0,5,0,445.722,458.721,0,1
0,5,0,308.267,416.74,0,1
0,5,0,274.526,316.794,0,1
0,5,0,259.413,320.951,0,1
0,5,0,446.437,333.682,0,1
0,5,0,421.078,439.154,0,1
0,5,0,320.702,421.234,0,1
0,5,0,267.3,372.61,0,1
0,5,0,321.707,386.853,0,1
2,2,1,112.252,100.364,0,1
0,5,0,391.834,327.086,0,1
5,5,1,205.985,95.1846,0,1
0,5,0,400.35,400.875,0,1
4,5,0,76.1971,145.082,0,1
0,5,0,266.601,376.598,0,1
0,5,0,395.384,327.427,0,1
1,5,0,309.019,366.001,0,1
0,5,0,463.261,473.75,0,1
0,5,0,470.869,484.728,0,1
0,5,0,372.583,384.922,0,1
4,5,0,331.516,362.71,0,1
0,5,0,364.593,343.179,0,1
2,5,0,264.836,249.726,0,1
0,5,0,321.033,426.505,0,1
0,5,0,266.434,377.553,0,1
4,5,0,59.5926,132.987,0,1
4,5,0,226.753,259.348,0,1
0,5,0,385.065,350.258,0,1
0,5,0,378.371,369.532,0,1
0,5,0,313.449,329.898,0,1
2,2,1,110.577,98.3026,0,1
0,5,0,414.041,354.401,0,1
0,5,0,342.612,337.666,0,1
0,5,0,342.259,416.612,0,1
1,5,0,305.717,360.227,0,1
0,5,0,386.085,415.95,0,1
2,5,0,243.302,274.135,0,1
4,5,0,231.536,310.5,0,1
0,5,0,364.27,343.269,0,1
0,5,0,342.895,416.739,0,1
0,5,0,336.558,320.365,0,1
5,5,1,118.076,109.831,0,1
4,5,0,212.594,248.531,0,1
0,5,0,425.208,457.651,0,1
0,5,0,409.876,413.296,0,1
2,5,0,216.937,254.786,0,1
0,5,0,436.944,321.545,0,1
0,5,0,311.627,386.052,0,1
0,5,0,320.897,425.945,0,1
0,5,0,333.455,384.77,0,1
0,5,0,425.235,381.546,0,1
0,5,0,522.524,454.678,0,1
1,5,0,277.838,335.325,0,1
0,5,0,324.504,328.207,0,1
0,5,0,439.439,439.468,0,1
0,5,0,365.554,339.391,0,1
0,5,0,431.152,467.176,0,1
1,5,0,230.688,299.641,0,1
0,5,0,309.492,325.657,0,1
0,5,0,291.21,388.316,0,2
0,5,0,320.286,387.828,0,2
0,5,0,385.501,388.03,0,2
0,5,0,365.027,386.579,0,2
0,5,0,305.082,388.314,0,2
0,5,0,381.315,388.247,0,2
0,5,0,432.486,376.513,0,2
0,5,0,376.355,388.503,0,2
0,5,0,282.954,388.647,0,2
0,5,0,434.427,379.186,0,2
0,5,0,347.114,388.366,0,2
0,5,0,404.743,388.399,0,2
0,5,0,353.942,388.047,0,2
0,5,0,286.551,388.221,0,2
0,5,0,309.797,388.048,0,2
0,5,0,377.273,387.895,0,2
0,5,0,430.66,386.387,0,2
0,5,0,287.036,388.02,0,2
0,5,0,402.018,386.877,0,2
0,5,0,293.565,388.273,0,2
0,5,0,371.105,379.359,0,2
0,5,0,444.601,387.395,0,2
0,5,0,395.755,387.711,0,2
0,5,0,395.307,387.762,0,2
0,5,0,385.443,388.232,0,2
0,5,0,294.839,387.846,0,2
0,5,0,294.379,388.39,0,2
0,5,0,403.294,384.586,0,2
0,5,0,410.15,386.043,0,2
0,5,0,412.38,377.541,0,2
0,5,0,397.364,387.531,0,2
0,5,0,392.547,388.014,0,2
0,5,0,298.115,388.4,0,2
0,5,0,479.96,387.442,0,2
0,5,0,402.093,386.295,0,2
0,5,0,371.849,378.389,0,2
0,5,0,294.473,387.85,0,2
0,5,0,397.886,387.474,0,2
0,5,0,402.093,386.317,0,2
0,5,0,403.342,366.633,0,2
0,5,0,430.34,368.713,0,2
0,5,0,433.811,383.562,0,2
0,5,0,320.341,388.081,0,2
0,5,0,392.795,388.142,0,2
0,5,0,401.851,388.342,0,2
0,5,0,289.184,388.122,0,2
0,5,0,379.933,388.232,0,2
0,5,0,341.58,388.427,0,2
0,5,0,401.683,386.996,0,2
0,5,0,366.27,387.899,0,2
0,5,0,367.885,383.548,0,2
0,5,0,421.31,355.856,0,2
0,5,0,359.713,387.585,0,2
0,5,0,415.457,386.601,0,2
0,5,0,287.326,388.677,0,2
0,5,0,398.461,341.512,0,2
0,5,0,386.15,388.611,0,2
0,5,0,323.562,388.162,0,2
0,5,0,485.617,388.3,0,2
0,5,0,385.728,387.836,0,2
0,5,0,289.979,388.343,0,2
0,5,0,403.395,388.373,0,2
0,5,0,361.163,388.019,0,2
0,5,0,347.095,388.409,0,2
0,5,0,325.853,388.21,0,2
0,5,0,414.146,382.554,0,2
0,5,0,400.408,359.227,0,2
0,5,0,385.55,388.686,0,2
0,5,0,371.753,388.603,0,2
0,5,0,286.558,388.447,0,2
0,5,0,380.704,388.749,0,2
0,5,0,361.25,387.509,0,2
0,5,0,408.483,364.533,0,2
0,5,0,395.426,388.462,0,2
0,5,0,288.115,388.159,0,2
0,5,0,384.917,388.097,0,2
0,5,0,283.884,388.417,0,2
0,5,0,447.523,379.196,0,2
0,5,0,447.066,387.765,0,2
0,5,0,476.037,387.057,0,2
0,5,0,466.758,388.326,0,2
0,5,0,431.887,375.688,0,2
3,5,0,251.716,263.343,0,2
0,5,0,429.906,386.464,0,2
0,5,0,385.8,388.416,0,2
3,5,0,226.683,244.67,0,2
0,5,0,403.83,336.739,0,2
0,5,0,439.664,387.227,0,2
0,5,0,356.368,376.58,0,2
0,5,0,347.92,388.507,0,2
0,5,0,367.475,388.676,0,2
0,5,0,311.432,388.063,0,2
0,5,0,481.731,387.614,0,2
0,5,0,357.793,387.683,0,2
3,5,0,252.402,263.902,0,2
0,5,0,285.38,388.33,0,2
0,5,0,401.854,386.949,0,2
0,5,0,285.139,388.741,0,2
0,5,0,398.463,333.742,0,2
0,5,0,403.942,387.58,0,2
0,5,0,331.588,387.906,0,2
0,5,0,426.255,361.686,0,2
0,5,0,402.167,383.648,0,2
0,5,0,283.373,388.656,0,2
0,5,0,346.029,387.956,0,2
0,5,0,396.284,387.795,0,2
0,5,0,398.351,330.954,0,2
0,5,0,485.732,388.04,0,2
0,5,0,283.052,388.749,0,2
0,5,0,294.471,388.176,0,2
0,5,0,423.775,388.041,0,2
0,5,0,347.033,388.536,0,2
0,5,0,291.56,388.064,0,2
0,5,0,386.622,388.604,0,2
0,5,0,365.935,388.127,0,2
0,5,0,282.886,388.679,0,2
0,5,0,288.111,388.159,0,2
0,5,0,355.476,388.268,0,2
0,5,0,386.438,388.802,0,2
0,5,0,450.628,387.102,0,2
0,5,0,332.676,388.215,0,2
0,5,0,436.903,376.806,0,2
0,5,0,434.696,371.633,0,2
0,5,0,378.786,369.47,0,2
0,5,0,357.693,387.991,0,2
0,5,0,355.475,387.801,0,2
0,5,0,443.943,382.523,0,2
0,5,0,461.434,385.601,0,2
0,5,0,443.676,382.209,0,2
0,5,0,448.994,386.193,0,2
0,5,0,332.419,387.913,0,2
0,5,0,305.473,388.143,0,2
0,5,0,326.756,388.227,0,2
0,5,0,286.431,388.226,0,2
0,5,0,287.425,388.672,0,2
0,5,0,323.698,388.165,0,2
0,5,0,393.083,388.08,0,2
0,5,0,412.294,377.284,0,2
0,5,0,424.326,386.906,0,2
0,5,0,283.174,388.536,0,2
0,5,0,396.517,388.752,0,2
0,5,0,317.05,387.974,0,2
0,5,0,326.8,388.18,0,2
0,5,0,285.099,388.304,0,2
0,5,0,366.278,388.695,0,2
0,5,0,447.589,379.406,0,2
0,5,0,359.3,388.026,0,2
0,5,0,347.534,388.8,0,2
0,5,0,311.944,388.099,0,2
0,5,0,282.595,388.737,0,2
0,5,0,414.616,383.826,0,2
0,5,0,288.463,388.623,0,2
0,5,0,466.365,386.097,0,2
0,5,0,391.364,387.93,0,2
0,5,0,282.827,388.714,0,2
0,5,0,482.991,387.739,0,2
0,5,0,381.156,388.339,0,2
0,5,0,389.507,387.836,0,2
3,5,0,226.203,244.362,0,2
0,5,0,353.451,387.909,0,2
2,2,1,121.169,110.56,0,2
0,5,0,395.698,387.717,0,2
0,5,0,387.892,388.446,0,2
0,5,0,415.534,386.234,0,2
0,5,0,386.149,388.685,0,2
0,5,0,285.131,388.108,0,2
0,5,0,304.793,388.253,0,2
0,5,0,431.698,386.952,0,2
3,5,0,269.327,276.717,0,2
0,5,0,338.175,388.013,0,2
0,5,0,433.11,372.128,0,2
0,5,0,404.451,388.394,0,2
0,5,0,417.936,351.877,0,2
0,5,0,438.96,376.656,0,2
0,5,0,404.826,347.698,0,2
0,5,0,446.342,377.802,0,2
0,5,0,375.284,388.507,0,2
3,5,0,212.461,232.735,0,2
0,5,0,385.403,388.631,0,2
0,5,0,448.25,385.77,0,2
0,5,0,435.468,380.618,0,2
0,5,0,373.403,376.371,0,2
0,5,0,414.431,351.602,0,2
0,5,0,358.996,387.713,0,2
0,5,0,428.75,371.365,0,2
0,5,0,378.502,388.655,0,2
3,5,0,230.255,246.95,0,2
0,5,0,457.73,387.843,0,2
0,5,0,431.996,383.744,0,2
0,5,0,351.303,388.014,0,2
0,5,0,339.296,387.403,0,2
0,5,0,302.274,388.169,0,2
0,5,0,288.982,388.128,0,2
0,5,0,453,384.721,0,2
0,5,0,367.3,387.995,0,2
0,5,0,428.742,386.572,0,2
0,5,0,349.979,388.706,0,2
0,5,0,450.215,386.875,0,2
0,5,0,437.64,369.006,0,2
0,5,0,286.179,388.75,0,2
0,5,0,385.358,388.401,0,2
0,5,0,347.946,388.5,0,2
0,5,0,313.319,387.843,0,2
3,5,0,214.664,235.681,0,2
0,5,0,385.322,388.537,0,2
0,5,0,378.615,387.848,0,2
3,5,0,212.492,232.801,0,2
0,5,0,463.199,388.088,0,2
0,5,0,398.171,329.902,0,2
0,5,0,384.899,388.74,0,2
0,5,0,284.96,388.327,0,2
0,5,0,332.44,387.913,0,2
0,5,0,414.038,384.954,0,2
0,5,0,385.879,388.367,0,2
0,5,0,398.64,329.121,0,2
0,5,0,367.04,384.675,0,2
0,5,0,285.673,388.49,0,2
0,5,0,402.323,379.903,0,2
0,5,0,386.022,388.764,0,2
0,5,0,306.836,388.041,0,2
0,5,0,465.488,388.227,0,2
0,5,0,435.007,379.984,0,2
0,5,0,283.391,388.529,0,2
0,5,0,385.467,388.059,0,2
0,5,0,289.355,388.358,0,2
0,5,0,312.963,387.862,0,2
0,5,0,430.746,383.86,0,2
0,5,0,386.128,388.476,0,2
0,5,0,284.939,388.315,0,2
0,5,0,385.329,388.471,0,2
0,5,0,450.167,386.849,0,2
0,5,0,364.043,386.777,0,2
0,5,0,364.324,386.723,0,2
0,5,0,283.71,388.595,0,2
0,5,0,397.252,388.226,0,2
0,5,0,349.607,388.563,0,2
0,5,0,282.833,388.71,0,2
0,5,0,385.325,388.548,0,2
0,5,0,299.351,388.198,0,2
0,5,0,298.42,388.207,0,2
0,5,0,324.799,388.167,0,2
0,5,0,387.814,387.862,0,2
0,5,0,395.903,346.928,0,2
0,5,0,453.313,388.676,0,2
0,5,0,385.454,387.983,0,2
0,5,0,357.73,387.982,0,2
0,5,0,339.903,387.992,0,2
0,5,0,408.272,363.716,0,2
0,5,0,394.848,388.745,0,2
0,5,0,326.565,388.223,0,2
0,5,0,402.102,374.105,0,2
0,5,0,358.012,387.912,0,2
0,5,0,289.078,388.125,0,2
0,5,0,359.126,387.986,0,2
3,5,0,213.39,234.226,0,2
3,5,0,267.775,275.087,0,2
0,5,0,283.129,388.547,0,2
0,5,0,284.525,388.349,0,2
3,5,0,243.365,256.494,0,2
0,5,0,415.45,386.02,0,2
0,5,0,402.09,386.446,0,2
0,5,0,384.227,388.831,0,2
0,5,0,413.756,381.48,0,2
0,5,0,449.685,387.566,0,2
0,5,0,381.718,388.786,0,2
0,5,0,366.52,385.371,0,2
0,5,0,347.114,388.366,0,2
0,5,0,441.525,379.676,0,2
0,5,0,450.495,387.593,0,2
0,5,0,385.264,388.059,0,2
0,5,0,284.858,388.475,0,2
0,5,0,303.279,387.972,0,2
0,5,0,319.927,388.197,0,2
0,5,0,385.461,388.016,0,2
0,5,0,402.084,386.704,0,2
0,5,0,294.909,387.845,0,2
0,5,0,430.15,386.44,0,2
0,5,0,436.485,385.401,0,2
0,5,0,282.714,388.77,0,2
0,5,0,438.569,378.863,0,2
0,5,0,282.814,388.772,0,2
0,5,0,483.49,388.358,0,2
0,5,0,404.026,388.385,0,2
0,5,0,345.104,387.89,0,2
0,5,0,429.109,371.86,0,2
0,5,0,340.407,388.415,0,2
0,5,0,347.137,388.164,0,2
0,5,0,387.328,388.127,0,2
0,5,0,283.453,388.638,0,2
0,5,0,398.094,331.908,0,2
0,5,0,286.31,388.048,0,2
0,5,0,291.897,388.511,0,2
0,5,0,436.134,373.327,0,2
0,5,0,371.68,388.605,0,2
0,5,0,283.483,388.244,0,2
0,5,0,283.079,388.56,0,2
0,5,0,340.48,386.574,0,2
0,5,0,386.654,388.6,0,2
0,5,0,434.411,373.732,0,2
0,5,0,283.576,388.46,0,2
0,5,0,284.566,388.144,0,2
0,5,0,286.52,388.222,0,2
0,5,0,296.111,387.861,0,2
0,5,0,429.914,368.189,0,2
0,5,0,283.339,388.54,0,2
0,5,0,436.003,381.355,0,2
0,5,0,415.467,386.062,0,2
0,5,0,385.005,360.023,0,2
0,5,0,314.203,388.085,0,2
0,5,0,290.276,388.558,0,2
0,5,0,441.113,381.931,0,2
0,5,0,318.167,387.834,0,2
0,5,0,283.28,388.584,0,2
0,5,0,346.885,388.073,0,2
0,5,0,289.377,388.116,0,2
0,5,0,447.325,383.959,0,2
0,5,0,291.19,388.063,0,2
0,5,0,412.779,378.709,0,2
